source_row_id,matched_standardizedItemId,confidence,decision,reason
215,KVI-ELEC-0040,0.8484,match,"The competitor product 'เสี่ยวมี่ Xiaomi Redmi AirDots 3 1pcs' matches the master product 'Xiaomi Redmi AirDots 3 1pcs' in brand 'Xiaomi', model 'RD3', size '1pcs', and unit 'pcs'. All relevant identifiers align perfectly."
1673,KVI-HARD-0014,0.83,match,"The competitor product matches exactly with 'Glad Trash Bag Black 30 Gallon 30pcs' in brand (Glad), model (Strong), size (30 Gallon), and quantity (30pcs)."
1586,KVI-HARD-0023,0.948,match,"Product title, brand, model, and pack size all match exactly: 'IKEA SAMLA Box Clear 22L' (competitor) matches 'IKEA SAMLA Box Clear 22L' (master list). The brand 'IKEA' is present in both, model 'SAMLA' is consistent, and pack size of '22L' matches perfectly."
1416,KVI-FMCG-0106,0.95,match,"The competitor product 'Downy Con. ลิตรavender 600M ลิตร' matches with the master KVI candidate 'Downy Concentrate Lavender 600ml'. The brand is 'Downy', model name is 'Lavender', size is 600ml (which is equivalent to 600M and matches exactly), and the unit is consistent (ml). All attributes verified and confirmed as matching."
1098,KVI-FMCG-0086,1.0,match,"The competitor product 'ซันซิล Sunsilk Shampoo Black Shine 180ml' exactly matches the master KVI candidate 'Sunsilk Shampoo Black Shine 180ml' in brand (Sunsilk), model (Black), size (180ml), and unit (ml)."
180,KVI-FMCG-0107,1.0,match,"The competitor product 'Downy Concentrate Lavender 1.35L' matches exactly with the master item 'Downy Concentrate Lavender 1.35L' in brand, model, size (1.35L), and unit (L)."
797,KVI-ELEC-0035,0.822,match,"The competitor product 'Apple MagSafe Charger 1pcs Free Delivery' matches the KVI entry 'Apple MagSafe Charger 1pcs' with both the brand 'Apple' and the model being consistent. The size is confirmed as 1pcs, and the unit is also 'pcs', thus fully supporting a match."
806,KVI-HARD-0031,0.928,match,"The brand 'Windex' matches, the product name 'Glass Cleaner' matches, the size is 500 ml and corresponds to the competitor's title, and the model is not specified in the competitor's entry but the master list does not indicate any other conflicting model. Thus, all criteria for a match are satisfied."
1415,KVI-FMCG-0022,0.95,match,"The competitor product 'Heineken Lager 500ml' matches exactly with the master item 'Heineken Lager 500ml' in terms of brand (Heineken), model (Original), size (500ml), and unit (ml). The comparison confirms all identifiers align perfectly."
1033,KVI-FMCG-0030,1.0,match,"The competitor product 'Crystal Drinking Water 1.5L' matches exactly with the master list entry for 'Crystal Drinking Water 1.5L' in terms of brand ('Crystal'), size (1.5L), and product name."
77,KVI-FMCG-0038,0.9696,match,"The competitor product 'M-150 Energy Drink 250ml' matches exactly with 'M-150 Energy Drink 250ml' in the master list under the criteria of brand 'M-150', model 'Original', packaging size of 250ml, and unit of ml."
1526,KVI-FMCG-0049,0.95,match,"The competitor product 'Lay's Sour Cream Onion 28g BIG SALE' matches exactly with the master KVI candidate 'Lay's Sour Cream Onion 28g'. Both have the same brand 'Lay's', model 'Sour Cream', and physical metric units of size being 28g."
1399,KVI-HARD-0014,0.9384,match,"Both the competitor product and the master KVI candidate have the same brand (Glad), the same product name (Glad Trash Bag Black 30 Gallon 30pcs), and identical size and quantity (30 gallons, 30pcs). Therefore, they match exactly with no discrepancies."
138,KVI-FMCG-0037,0.9715,match,"The competitor product 'M-150 Energy Drink 150ML' matches the master product 'M-150 Energy Drink 150ml' with identical brand 'M-150', model 'Original', size 150.0 and unit 'ml'. The slight difference in casing of 'ml' does not affect the match."
269,KVI-FMCG-0074,0.9594,match,"The competitor product 'Meiji Fresh Milk 450ml' matches exactly with the master candidate 'Meiji Fresh Milk 450ml' in terms of brand 'Meiji', model 'Fresh', and pack size of 450ml."
1588,KVI-FMCG-0005,0.9,match,"The competitor product 'โค้ก Coca-Cola Original Taste 2L' matches with the master KVI candidate 'Coca-Cola Original Taste 2L' in terms of brand (Coca-Cola), product name, size (2L), and unit (L). The properties match exactly."
754,KVI-FMCG-0105,0.8496,match,"The competitor product 'Comfor Comfort Fabric Softener Pink 3.2L x12 PACK' matches the master entry 'Comfort Fabric Softener Pink 3.2L'. The brand 'Comfort' matches exactly, the model 'Pink' is the same, and the pack size of 3.2L also matches. The only difference is the quantity in packaging (x12 PACK), which does not affect the core match since the base item is confirmed."
1282,KVI-ELEC-0020,0.95,match,"The competitor product 'Energizer Mx AAA 8pcs' matches with the master product 'Energizer Max AAA 8pcs'. Both have the same brand 'Energizer', model 'Max', pack size of 8 pcs, and unit 'pcs'. There are no discrepancies in flavor or variant, thus confirming a precise match."
1839,,0.0,no_match,"The competitor product entry describes 'Random unbranded keychain 5pcs', which does not match any of the master KVI candidates in terms of brand, model, size, or category."
301,KVI-FMCG-0025,0.8,match,"The competitor product 'สิงห์ Singha Drinking Water 600ML' matches the KVI candidate as both describe 'Singha Drinking Water' at a size of 600ml, with the brand 'Singha' and physical metrics correctly aligned."
1628,KVI-FMCG-0087,0.7842,match,"Matched on brand as 'Sunsilk', model as 'Black', size as 320ml, and units as ml. No flavor or variant discrepancies found."
796,KVI-HARD-0034,0.95,match,"The competitor product 'Glade Air Freshener  ลิตรavender 400ml' matches the master item 'Glade Air Freshener Lavender 400ml' exactly in brand ('Glade'), model ('Lavender'), size quantity (400ml), and physical metric units (ml). The only minor difference is an extra character in the title of the competitor's product, which does not affect the match."
333,KVI-FMCG-0055,0.95,match,"The competitor product 'Pringles Sour Cream 147g' matches the master KVI candidate 'Pringles Sour Cream 147g' exactly in brand, model, size (147g), and unit (g). All identifiers align perfectly."
891,KVI-FMCG-0032,0.9484,match,"The competitor product 'Sprinkle Drinking Water 600ml' matches exactly with the master KVI candidate 'Sprinkle Drinking Water 600ml' in terms of brand ('Sprinkle'), model ('Water'), size (600ml), and unit (ml)."
661,KVI-HARD-0043,0.84,match,"The competitor product is a Bosch Drill Bit Set with a pack size of 5pcs, matching the master KVI candidate's name and brand exactly, and the sizes are also identical."
1290,KVI-HARD-0033,0.8223,match,"The competitor product has brand 'Glade', model 'Lavender', size '250' which corresponds to 250ml from the master list. The unit 'ml' also matches. Therefore, it is a true match."
171,KVI-FMCG-0035,0.949,match,"The competitor product 'Nestle Pure Life Water 600ml' matches exactly with the master list item 'Nestle Pure Life Water 600ml' in brand, model, size, and units. The pack size of 600ml and the brand 'Nestle' correspond exactly without any variants or different flavors."
930,KVI-HARD-0005,0.9504,match,"The competitor product 'Stanley Hammer Claw 16oz 1pcs Limited!' matches the master list entry 'Stanley Hammer Claw 16oz 1pcs' in brand (Stanley), model is consistent with common branding for this type, size (16oz), quantity (1pcs), and the unit (pcs) match exactly. No discrepancies in flavor, size, or product variant were found."
1651,KVI-HARD-0018,0.8895,match,"The competitor product 'Super Glue Loctite Originl 5g' matches the master entry 'Super Glue Loctite Original 5g' based on brand name 'Loctite', model 'Super', size (5g), and quantity (5) being identical. The only difference is a typo in 'Original' which does not affect the match."
1659,KVI-HARD-0009,0.96,match,"The competitor product 'Scotch-Brite Sponge Multi-Purpose 5pcs PROMOTION' matches exactly with the master list item 'Scotch-Brite Sponge Multi-Purpose 5pcs'. The brand 'Scotch-Brite', model presence is not significantly different as it is implied to be a 'Heavy' model, size is 5pcs and unit is pcs. There is no discrepancy in flavor, size, variant, or unlisted product."
1222,KVI-HARD-0045,0.7702,no_match,"Although the competitor product entry shares the brand 'Bosch' and the product name 'Bosch Drill Bit Set 15pcs', the competitor does not specify 'PRO' as the model, which leads to an uncertainty in the exact match between the two products."
413,KVI-HARD-0021,0.902,match,"The competitor product 'Tupperware Mod. Mate 1.7L' matches with the master item 'Tupperware Modular Mate 1.7L' on brand (Tupperware), model (Square), pack size (1.7L), and units (L)."
992,KVI-FMCG-0016,0.95,match,"The competitor product 'Singh Singha Beer 490ML PACK 12' matches with the master item 'Singha Beer 490ml'. Both items have the same brand 'Singha', model 'Lager', size '490ml', and unit 'ml'. The only difference is that the competitor product indicates a pack of 12, which does not affect the core attributes necessary for a match."
764,KVI-HARD-0024,0.9649,match,"The brand 'Scotch-Brite', product name 'Dish Sponge', quantity '2pcs', and the physical metric unit 'pcs' match exactly with the master KVI candidate."
1249,KVI-FMCG-0071,0.8268,match,"Brand 'Foremost' matches. Model 'Fresh' matches. Size '830ML' matches the pack size '830.0' ml. Both titles reference the same product. Therefore, this is a true match."
1059,KVI-FMCG-0090,0.9,match,Checked the brand: 'Dove' matches. Model: 'Original' is identical. Size quantity: 500ml matches exactly. Physical metric units: 'ml' are consistent. No flavor or variant discrepancies noted.
580,KVI-FMCG-0078,0.9,match,"The competitor product 'ดัชมิลล์ Dutch Mill UHT Milk 1L' matches exactly with the master product 'Dutch Mill UHT Milk 1L' in terms of brand ('Dutch Mill'), model ('UHT'), size quantity (1.0 L), and unit ('L'). All identifiers are consistent."
255,KVI-FMCG-0028,0.8306,match,"The competitor product 'Crystal Drinking Water 350ml x12 PACK' matches the master product 'Crystal Drinking Water 350ml'. The brand 'Crystal', size '350ml', and unit 'ml' match exactly despite the competitor product being a pack of 12."
1099,KVI-FMCG-0010,0.95,match,"The competitor product 'Sprit Lemon-Lime 325ml' matches exactly with the master item 'Sprite Lemon-Lime 325ml' in brand, model, size (325ml), and physical unit (ml)."
884,KVI-HARD-0015,0.9211,match,"The competitor product 'Ziploc Storage Bag Gallon 15pcs' matches exactly with the master list entry 'Ziploc Storage Bag Gallon 15pcs' in brand, model, size (15 pcs), and unit (pcs). Both entries refer to the same product."
1532,KVI-ELEC-0002,1.0,match,"The competitor product 'Apple Lightning USB Cable 2m' matches exactly with the master entry 'Apple Lightning USB Cable 2m' in terms of brand ('Apple'), model ('MD818'), pack size (2.0), and unit ('m')."
1084,KVI-ELEC-0020,1.0,match,"The competitor product 'เอเนอร์ไจเซอร์ Energizer Max AAA 8pcs' matches the master item 'Energizer Max AAA 8pcs'. Both items have the same brand 'Energizer', model 'Max', pack size '8', and unit 'pcs', confirming an exact match."
1488,KVI-HARD-0045,0.8859,match,"The competitor product 'Bosch Drill Bit Set 15pcs' matches the master KVI item 'Bosch Drill Bit Set 15pcs' with identical brand 'Bosch', model 'PRO', and pack size '15pcs'. No flavor, size, or variant discrepancies exist."
1312,KVI-FMCG-0006,0.7144,match,"The competitor product 'เป๊ปซี่ Pepsi Cola 325ml BUNDLE' matches with the master item 'Pepsi Cola 325ml'. The brand 'Pepsi' is identical, the model is 'Original', the size is 325ml which is the same, and the unit is 'ml'."
1695,KVI-HARD-0044,0.8,match,"The competitor product has the same brand (Bosch) as the KVI candidate, and both have a product type of 'Drill Bit Set' with a matching pack size of 10pcs. Since all identifiers including size, brand, and product type match exactly, this is confirmed as a match."
362,KVI-FMCG-0112,0.8,match,"The competitor product 'Vixol Toi. Cleaner 450M' matches the master list entry for 'Vixol Toilet Cleaner 450ml'. Both products share the same brand 'Vixol', model 'Original', and the size of 450 ml matches exactly (450M refers to 450 milliliters). No differences in flavor, size, or variant were noted."
1145,KVI-ELEC-0004,0.95,match,"The competitor product 'Apple USB-C to Lightning 2m' matches exactly with the master KVI candidate 'Apple USB-C to Lightning 2m' in brand ('Apple'), model ('MX0K2'), size quantity (2.0), and physical metric unit ('m'). All attributes align perfectly, confirming a direct product match."
1020,KVI-ELEC-0010,0.8978,match,"The competitor product 'Samsung 25W Fast Charger 1pcs BUNDLE' has the same brand 'Samsung', model 'EP-TA800' (implicitly as it's a 25W charger), size '1pcs', and unit type 'pcs' that exactly match with the master item. The only difference is 'BUNDLE' in the title, which does not alter the characteristics that are used for matching."
2000,,0.0,no_match,"The competitor product entry is an iPhone 8, which has different brand, model, and product category compared to any items in the master KVI candidates (SanDisk and Kingston memory cards). There is no match on brand, model, or product type."
600,KVI-FMCG-0073,0.9596,match,"The competitor product 'Meiji Fresh Milk 200ml' matches with the master KVI candidate 'Meiji Fresh Milk 200ml' in terms of brand (Meiji), model (Fresh), size (200ml), and units (ml)."
163,KVI-FMCG-0107,0.9399,match,"The competitor product 'Downy Concentrate Lavender 1.35L' matches exactly with the master product entry 'Downy Concentrate Lavender 1.35L' in terms of brand 'Downy', model 'Lavender', size '1.35L', and unit 'L'. All identifiers correspond, confirming a true match."
1118,KVI-FMCG-0108,1.0,match,"The competitor product 'Downy Concentrate Lavender 2.8L' matches the master list item 'Downy Concentrate Lavender 2.8L'. Both products share the same brand 'Downy', model 'Lavender', pack size of 2.8L, and units, confirming an exact match."
1625,KVI-FMCG-0025,0.9364,match,"The competitor product 'Singha Drinking Water 600ml' matches exactly with the master KVI candidate 'Singha Drinking Water 600ml' in terms of brand 'Singha', model 'Water', size 600ml, and unit 'ml'."
1251,KVI-ELEC-0008,0.9,match,"The competitor product 'Anker USB-C 20W Charger 1pcs' matches the master list entry 'Anker USB-C 20W Charger 1pcs' exactly in terms of brand (Anker), product name, pack size (1.0), and unit (pcs). No discrepancies were found."
518,KVI-FMCG-0072,0.6957,match,"The competitor product (Formost Fresh Milk 2L) and the master KVI candidate (Foremost Fresh Milk 2L) have identical brand identifiers and model names. The pack size of 2L in both entries is also a direct match, fulfilling the criteria for a match."
254,KVI-FMCG-0073,0.8716,match,"The competitor product 'เมจิ Meiji Fresh Milk 200ml' matches the master item 'Meiji Fresh Milk 200ml' with identical brand 'Meiji', model 'Fresh', size '200ml', and unit 'ml'."
953,KVI-ELEC-0002,0.955,match,"The competitor product 'Apple Lightning USB Cable 2m SET 6 ขวด' matches the master entry 'Apple Lightning USB Cable 2m' in terms of brand (Apple), model and type (Lightning USB Cable), size (2m), and unit (m). The presence of additional text 'SET 6 ขวด' does not change the actual matching product specifications."
1548,KVI-FMCG-0099,0.8156,match,"The competitor product entry 'นีเวีย Nivea Body Lotion Whitening 400ml' exactly matches the master KVI product 'Nivea Body Lotion Whitening 400ml' in the following aspects: brand 'Nivea', model 'Whitening', size '400ml', and physical metrics 'ml'. Therefore, this is a confirmed match."
337,KVI-ELEC-0011,1.0,match,"The competitor product 'Xiaomi 33W Charger 1pcs' matches exactly with the KVI master item with ID 'KVI-ELEC-0011'. Brand 'Xiaomi' matches, model 'MDY-11-EX' is compatible as it refers to the charger model, size is 1 piece (1pcs) and unit is 'pcs' which are consistent."
1167,KVI-HARD-0045,0.8859,match,"The competitor product 'Bosch Drill Bit Set 15pcs BUY1GET1!!!' matches with the master product 'Bosch Drill Bit Set 15pcs'. Both share the same brand (Bosch), product name, model ('PRO' implicitly common), and size quantity (15 pcs). The main identifier for match evaluation is consistent across brand, product name, and size. Therefore, they are considered a match."
91,KVI-FMCG-0095,0.9642,match,"The competitor product 'Sensodyne Toothpaste Original 75g' matches the master list entry in all aspects: brand 'Sensodyne', model 'Original', size 75g, and unit 'g'. The product is identical in name and specifications."
807,KVI-FMCG-0025,0.9364,match,"The competitor product 'Singha Drinking Water 600ml' has an exact match with the master KVI candidate 'Singha Drinking Water 600ml'. Both entries have the same brand 'Singha', model 'Water', pack size of 600ml, and identical product naming."
1083,KVI-HARD-0030,0.963,match,"The competitor product 'Clorox Disinfecting Wipes 75pcs' matches exactly with the KVI master item 'Clorox Disinfecting Wipes 75pcs' in terms of brand ('Clorox'), model ('Original'), size (75 pcs), and unit ('pcs'), confirming it as a true match."
504,KVI-FMCG-0042,0.9195,match,"The competitor product 'Lipton Lemon Tea 450ml' matches exactly with the master item 'Lipton Lemon Tea 450ml' in terms of brand (Lipton), model (Lemon), size (450ml), and unit (ml)."
416,KVI-FMCG-0100,0.8573,match,"The competitor product 'Tid Powder Detergent 900g' matches the master product 'Tide Powder Detergent 900g' in brand ('Tide'), model ('Original'), and packaging size (900g). Both items share identical physical metric units and product specifications."
1482,KVI-HARD-0020,0.9538,match,"The competitor product 'WD-40 Multi-Use Spray 333g' matches exactly with the KVI master product 'WD-40 Multi-Use Spray 333g' based on the brand 'WD-40', model 'Original', size '333g', and unit 'g'."
285,KVI-FMCG-0011,0.8186,match,"The competitor product 'Spr. Lemon-Lime 1.25L' matches exactly with the master list item 'Sprite Lemon-Lime 1.25L' in brand ('Sprite'), model ('Classic'), size (1.25L), and unit ('L')."
1982,,0.0,no_match,"The competitor product is a 'Cute cat ear hairband', which does not match any of the available categories, brands, models, or descriptions from the KVI master list. All KVI candidates are electronics or hardline products."
185,KVI-HARD-0008,0.8028,no_match,"The competitor product specifies 'Scotch-Brite Sponge Multi-Purpose 3pcs', which matches the name and pack size of KVI-HARD-0008 but lacks clarity on the model being 'Heavy', which creates a match discrepancy."
872,KVI-ELEC-0040,0.95,match,"The competitor product 'เสี่ยวมี่ Xiaomi Redmi AirDots 3 1pcs Free Delivery' matches the master product 'Xiaomi Redmi AirDots 3 1pcs'. The brand 'Xiaomi' is the same, the model corresponds as 'RD3', the size is '1pcs', and the unit is 'pcs', confirming a match."
864,KVI-FMCG-0044,0.8,match,"The competitor product 'Nescafe Ori. 240ML' matches the master KVI candidate 'Nescafe Original 240ml' in terms of brand ('Nescafe'), model ('Original'), size (240ml), and units (ml). All required identifiers and physical metrics are consistent."
190,KVI-ELEC-0029,0.9125,match,"The competitor product matches the master list product in brand (SanDisk), model (Ultra), size (128GB), and pack size (1pcs)."
1455,KVI-FMCG-0005,0.8157,match,"The competitor product 'Coca-Cola Original Taste 2L BUNDLE' matches the master product 'Coca-Cola Original Taste 2L' based on brand (Coca-Cola), model (Classic), and size (2L). The only difference is the 'BUNDLE' descriptor, which does not affect the core product identification."
1254,KVI-ELEC-0032,1.0,match,"The competitor product 'Sony WH-1000XM5 1pcs' matches exactly with the master entry for 'Sony WH-1000XM5 1pcs' in terms of brand, model, size quantity (1pcs), and physical metric units (pcs). All identifiers align perfectly."
659,KVI-FMCG-0095,0.9241,match,"The competitor product 'Sensodyne Toothpste Original 75g' matches exactly with the master entry 'Sensodyne Toothpaste Original 75g' on brand (Sensodyne), model (Original), size (75g), and unit (g). The titles only differ in spelling ('Toothpste' instead of 'Toothpaste') which is not significant enough to constitute a different product."
325,KVI-HARD-0025,0.9643,match,"The competitor product 'Scotch-Brite Dish Sponge 4pcs' matches exactly with 'Scotch-Brite Dish Sponge 4pcs' from the master list. The brand 'Scotch-Brite', model 'Soft', size '4pcs', and unit 'pcs' all match exactly."
1434,KVI-FMCG-0041,0.9124,match,"The competitor product 'Lipton Lemon Tea 250ml SUPER SAVE' matches the master product 'Lipton Lemon Tea 250ml'. Both products are from the brand 'Lipton' and have the same model 'Lemon', size of 250ml, and are measured in milliliters. There are no discrepancies in flavor or variant."
897,KVI-FMCG-0112,0.9,match,"The competitor product is 'Vixol Toi. Cleaner 450ml GIFT SET', which matches the master item 'Vixol Toilet Cleaner 450ml' in brand (Vixol), model (Original), size (450ml), and unit (ml). The description differences do not affect the core matching attributes."
650,KVI-FMCG-0108,0.9,match,"The competitor product 'Downy Concentrate Lavender 2.8L BUNDLE' matches the master KVI entry 'Downy Concentrate Lavender 2.8L' in brand ('Downy'), model ('Lavender'), size (2.8L), and unit (L), confirming it as a true match."
706,KVI-HARD-0010,1.0,match,"The competitor product '3M Microfiber Cloth Yellow 2pcs' matches exactly with the master candidate '3M Microfiber Cloth Yellow 2pcs' in terms of brand ('3M'), model ('Microfiber'), size (2pcs), and unit (pcs). The detailed comparison confirms that there are no discrepancies."
1058,KVI-FMCG-0054,0.99,match,"The competitor product 'Pringles Sour Cream 110g' matches exactly with the master KVI candidate: the brand 'Pringles', model 'Sour Cream', size '110g', and unit 'g' are all identical."
117,KVI-ELEC-0024,0.9577,match,"The competitor product 'Panasonic Eneloop AA 4pcs' matches exactly with the master list item 'Panasonic Eneloop AA 4pcs' based on brand 'Panasonic', model 'Eneloop', size '4 pcs', and includes the same units. There are no discrepancies in flavor, size, or variant."
1459,KVI-ELEC-0040,0.9331,match,"Both competitor and master list entries have identical product names, brands (Xiaomi), models match (RD3), size quantities are the same (1pcs), and the physical metric units match (pcs)."
142,KVI-ELEC-0016,0.8526,match,"The competitor product 'เอเนอร์ไจเซอร์ Energizer Max AA 4pcs' exactly matches the brand 'Energizer', model 'Max', size '4pcs', and physical unit 'pcs' of the master KVI candidate 'Energizer Max AA 4pcs'."
873,KVI-FMCG-0069,0.9,match,"The competitor product, 'For. Fresh Milk 225ml', has a 225ml size, matches the brand 'Foremost', and the model name 'Fresh' is consistent with the master list entry for 'Foremost Fresh Milk 225ml'. Therefore, it is a true match."
499,KVI-HARD-0013,0.9414,match,"The competitor product 'Glad Trash Bag Black 30 Gallon 15pcs' matches exactly with the master KVI product in brand (Glad), model (Strong), size (30 Gallon), and quantity (15pcs) - confirming a true match."
533,KVI-FMCG-0095,0.9642,match,"The competitor product 'Sensodyne Toothpaste Original 75g' matches exactly with 'Sensodyne Toothpaste Original 75g' from the master list in terms of brand (Sensodyne), model (Original), size (75g), and unit (g)."
1766,,0.0,no_match,The competitor product 'Generic phone case clear silicone' does not match any of the master KVI candidates. The brands (Generic vs Samsung or SanDisk) and product types (phone case vs earbuds or SD card) are different.
612,KVI-FMCG-0018,0.9147,match,"The competitor product 'ช้าง Chang Beer 320ml' matches exactly with the master product 'Chang Beer 320ml' in brand, size (320ml), and unit (ml). Therefore, they are determined to be the same product."
170,KVI-FMCG-0075,1.0,match,"Brand 'Meiji', model 'Fresh', size '830ml', and units 'ml' match exactly with the KVI master list."
802,KVI-HARD-0031,0.928,match,"The competitor product 'Windex Glass Cleaner 500ml' matches exactly with the master KVI candidate 'Windex Glass Cleaner 500ml'. Brand identifiers (Windex), model (Original), size quantity (500ml), and unit (ml) are identical."
820,KVI-FMCG-0049,0.8215,match,"The competitor product 'Ly's Sour Cream Onion 28g' matches the master KVI product 'Lay's Sour Cream Onion 28g' in terms of brand (Lay's), model (Sour Cream), and pack size (28g). Only the brand naming format differs slightly, but both refer to the same product."
630,KVI-FMCG-0009,0.95,match,"The competitor product 'Pepsi Cola 1.5L' matches the master KVI candidate 'Pepsi Cola 1.5L' in brand (Pepsi), model (Original), size (1.5L), and unit (L). All identifiers match exactly."
176,KVI-HARD-0004,0.9609,match,"The competitor product '3M Duct Tape Silver 50mm' matches exactly with the master KVI product '3M Duct Tape Silver 50mm'. Brand is '3M', model description matches as 'Heavy', size is 50mm, and unit is 'mm'. Therefore, all identifiers match perfectly."
1730,KVI-FMCG-0037,0.8799,match,"The competitor product 'M-150 Energy Drink 150ml BIG SALE' matches the master KVI product 'M-150 Energy Drink 150ml' with identical brand 'M-150', size '150ml', and no discrepancies in flavor or variant. The only difference noted is the 'BIG SALE' in the competitor's title, which does not affect the matching criteria."
931,KVI-HARD-0003,0.9,match,"The competitor product '3M Duct Tpe Silver 48mm' matches the KVI master entry '3M Duct Tape Silver 48mm' based on the brand '3M', model name 'Heavy', exact size of '48mm', and the physical metric unit 'mm'. Therefore, it is a confirmed match."
107,KVI-FMCG-0098,1.0,match,"The raw and cleaned titles specify 'Nivea Body Lotion Whitening 200ml', which exactly matches the product name, brand, model, size, and unit of the candidate with ID KVI-FMCG-0098."
1512,KVI-FMCG-0034,1.0,match,"The competitor product 'Nestle Pure Life Water 330ml' matches the master KVI candidate 'Nestle Pure Life Water 330ml' in terms of brand 'Nestle', model 'Pure Life', size 330ml, and unit 'ml'."
479,KVI-HARD-0043,0.9393,match,"The competitor product 'Bosch Drill Bit Set 5pcs' matches exactly with the master KVI candidate 'Bosch Drill Bit Set 5pcs' in terms of brand 'Bosch', model 'PRO', size quantity of 5 pcs, and unit of pcs. The product names are identical and no discrepancies were found."
557,KVI-FMCG-0102,0.848,match,"The competitor product title 'ไทด์ Tide Powder Detergent 3kg' matches the master KVI product 'Tide Powder Detergent 3kg'. The brand 'Tide' matches exactly. The size is 3 kg, which aligns with the competitor's offering. Therefore, all identifiers match perfectly."
1435,KVI-FMCG-0036,1.0,match,"The competitor product 'Nestle Pure Life Water 1.5L' matches the master list entry 'Nestle Pure Life Water 1.5L' exactly in brand ('Nestle'), model ('Pure Life'), size ('1.5L'), and unit ('L'). The product descriptions are identical, confirming a true match."
1965,,0.0,no_match,"Product is a phone case while master list items are electronic products (earbuds and SD cards), which do not match by brand, model, or category."
1492,KVI-FMCG-0039,0.9536,match,"The competitor product 'Red Bull Energy Drink 150ml' has exact matches with the master KVI item in terms of brand ('Red Bull'), product name ('Red Bull Energy Drink 150ml'), pack size (150ml), and units (ml). "
1188,KVI-FMCG-0007,0.9,match,"The competitor product 'เป๊ปซี่ Pepsi Cola 500ml' matches exactly with the master KVI item 'Pepsi Cola 500ml'. The brand 'Pepsi', model 'Original', size '500ml' and unit 'ml' are identical."
366,KVI-HARD-0007,0.98,match,"The competitor product 'บ๊อช Bosch Drll GSB 550 1pcs BIG SALE' matches the master product 'Bosch Drill GSB 550 1pcs' based on exact brand 'Bosch', model 'GSB550', pack size (1.0 pcs), and unit (pcs). The minor variation in the string 'Drll' (which seems like a typo for 'Drill') does not affect the overall match since the model and unit are identical."
110,KVI-ELEC-0017,1.0,match,"Exact match found with a competitor product; all attributes (brand 'Energizer', model 'Max', pack size '8', unit 'pcs') are identical to the master item."
792,KVI-ELEC-0033,0.935,match,"The competitor product 'Belkin HDMI Cable 2m' matches exactly with the master product 'Belkin HDMI Cable 2m' in terms of brand (Belkin), model (F3Y023), size (2.0 m), and unit (m). There are no discrepancies in flavor, size, variant, or product type."
1365,KVI-FMCG-0049,0.97,match,"The cleaned title 'Lay's Sour Cream Oni. 28g' matches the product name 'Lay's Sour Cream Onion 28g' exactly in terms of brand, model, pack size (28g), and unit (g). No discrepancies in brand identifiers or physical metrics were found."
1130,KVI-FMCG-0034,0.8533,match,"The competitor product 'Nestle Pure Life Water 330ml Free Delivery' matches exactly with the master KVI candidate 'Nestle Pure Life Water 330ml' in brand ('Nestle'), model ('Pure Life'), size (330ml), and the measurement unit (ml)."
1763,,0.0,no_match,"The competitor product is a 'Generic phone case clear silicone', while all available master KVI candidates are electronics products (e.g., headphones and SD cards). There is no brand, model, or product match, confirming it falls under a different category."
278,KVI-HARD-0018,0.842,match,"The competitor product 'Super Glue Loc. Original 5g' matches the master KVI candidate 'Super Glue Loctite Original 5g' in terms of brand (Loctite), model (Super), size (5g), and unit (g). Therefore, it was confirmed as a match."
400,KVI-HARD-0030,0.9,match,"The competitor product 'Clorox Disinfecting Wipes 75pcs ส่งฟรี' matches the master list item 'Clorox Disinfecting Wipes 75pcs' exactly in brand (Clorox), model (Original), size quantity (75pcs), and unit (pcs). The additional term 'ส่งฟรี' for free shipping does not affect the core product matching."
1758,KVI-ELEC-0034,0.8591,match,"The competitor product 'Anker HDMI Cable 1.8m' matches exactly with the master list entry 'Anker HDMI Cable 1.8m' in terms of brand ('Anker'), model ('A8602'), size (1.8), and unit (m)."
280,KVI-FMCG-0106,1.0,match,"The competitor product 'Downy Concentrate Lavender 600ml' matches exactly with the master item 'Downy Concentrate Lavender 600ml' based on the following criteria: Brand 'Downy' matches, model 'Lavender' matches, size '600ml' matches, and physical units 'ml' match."
638,KVI-FMCG-0039,0.95,match,"The competitor product 'Red Bull Energy Drink 150ml' matches with the master entry 'Red Bull Energy Drink 150ml' from KVI, including same brand 'Red Bull', model 'Classic', pack size '150ml', and same metric unit 'ml'."
1577,KVI-HARD-0012,0.9199,match,"The competitor product matches exactly with the master KVI product in terms of brand (Magic), model (Spin360), size quantity (1 pcs), and unit (pcs)."
780,KVI-FMCG-0002,0.841,match,"The competitor product ""CocaCola Coca-Cola Original Taste 500ML"" matches the master list item ""Coca-Cola Original Taste 500ml"". Both have the same brand ""Coca-Cola"", same model name ""Classic"", same size quantity of 500 with units in ml."
606,KVI-FMCG-0001,0.95,match,"The competitor product is 'Coca-Cola Original Taste 330ml', which matches exactly with the master list entry 'Coca-Cola Original Taste 330ml'. The brand, model, size, and unit also match both items precisely."
6,,0.0,no_match,"The competitor product 'Singh Singh Drinking Water 6L' does not match any items in the master list. The brand 'Singh Singh' does not match 'Singha', and there is no corresponding match for the size and flavor as the competitor entry is not found in the KVI candidates."
